"year","month","region","mean_del","n_all","n_del","p","dt.str","date"
2013,7,"Southeast",1.6547377686356,106725,1007,0.00943546498008901,"2013-7-1",2013-07-01
2013,7,"Southwest",4.48500176270635,24497,386,0.0157570314732416,"2013-7-1",2013-07-01
2013,7,"UpperMidwest",2.27571016620707,88090,1139,0.0129299579975026,"2013-7-1",2013-07-01
2013,7,"West",2.48591973650836,63761,1302,0.020420005959756,"2013-7-1",2013-07-01
2013,7,NA,4.00499879482148,4535,82,0.0180815876515987,"2013-7-1",2013-07-01
2013,8,"Alaska",1.95851125289675,25413,120,0.00472199268091134,"2013-8-1",2013-08-01
2013,8,"Central",1.12711434721304,47174,291,0.00616865222368254,"2013-8-1",2013-08-01
2013,8,"Hawaii",1.16041042836729,14589,64,0.00438686681746521,"2013-8-1",2013-08-01
2013,8,"Northeast",1.57775287592011,57537,385,0.00669134643794428,"2013-8-1",2013-08-01
2013,8,"NorthRockies",6.4882695787228,80520,1126,0.0139841033283656,"2013-8-1",2013-08-01
2013,8,"Northwest",1.00850043475483,8221,37,0.0045006690183676,"2013-8-1",2013-08-01
2013,8,"South",3.39739818255023,47279,364,0.0076989784047886,"2013-8-1",2013-08-01
2013,8,"Southeast",1.43333635808111,104659,1022,0.00976504648429662,"2013-8-1",2013-08-01
2013,8,"Southwest",2.71392403160132,23808,175,0.00735047043010753,"2013-8-1",2013-08-01
2013,8,"UpperMidwest",4.25015814714254,85984,912,0.0106066244882769,"2013-8-1",2013-08-01
2013,8,"West",1.9566119619259,63058,497,0.00788163278251768,"2013-8-1",2013-08-01
2013,8,NA,2.36442909668665,4520,48,0.0106194690265487,"2013-8-1",2013-08-01
2013,9,"Alaska",2.77038667018175,23686,76,0.00320864645782319,"2013-9-1",2013-09-01
2013,9,"Central",1.56556596318688,41718,207,0.00496188695527111,"2013-9-1",2013-09-01
2013,9,"Hawaii",3.54583807965707,13224,66,0.00499092558983666,"2013-9-1",2013-09-01
2013,9,"Northeast",4.31953757058036,51303,249,0.00485351733816736,"2013-9-1",2013-09-01
2013,9,"NorthRockies",3.04659020951401,74144,860,0.0115990504963315,"2013-9-1",2013-09-01
2013,9,"Northwest",2.13889346796108,7110,42,0.00590717299578059,"2013-9-1",2013-09-01
2013,9,"South",4.05564057501168,43786,298,0.00680582834696022,"2013-9-1",2013-09-01
2013,9,"Southeast",1.51175503632924,94700,780,0.00823653643083421,"2013-9-1",2013-09-01
2013,9,"Southwest",3.12968102364582,21127,114,0.00539593884602641,"2013-9-1",2013-09-01
2013,9,"UpperMidwest",4.66477454688693,78452,682,0.0086932136848009,"2013-9-1",2013-09-01
2013,9,"West",2.70586639720381,57685,209,0.00362312559590881,"2013-9-1",2013-09-01
2013,9,NA,2.08731790413534,3822,12,0.00313971742543171,"2013-9-1",2013-09-01
2013,10,"Alaska",4.14055844122416,24925,70,0.00280842527582748,"2013-10-1",2013-10-01
2013,10,"Central",1.03106986255157,44040,156,0.00354223433242507,"2013-10-1",2013-10-01
2013,10,"Hawaii",1.2628447077151,13937,56,0.00401808136614766,"2013-10-1",2013-10-01
2013,10,"Northeast",2.46699969511947,53378,129,0.00241672599198172,"2013-10-1",2013-10-01
2013,10,"NorthRockies",2.40418923881296,77563,471,0.00607248301380813,"2013-10-1",2013-10-01
2013,10,"Northwest",2.59521245302213,7165,41,0.00572226099092812,"2013-10-1",2013-10-01
2013,10,"South",2.21823450565515,45682,162,0.00354625454227048,"2013-10-1",2013-10-01
2013,10,"Southeast",1.56647643317598,99034,407,0.00410969969909324,"2013-10-1",2013-10-01
2013,10,"Southwest",0.910898917956266,22385,70,0.00312709403618495,"2013-10-1",2013-10-01
2013,10,"UpperMidwest",2.72075843131232,82428,328,0.003979230358616,"2013-10-1",2013-10-01
2013,10,"West",3.38428776107821,60728,157,0.00258529837966012,"2013-10-1",2013-10-01
2013,10,NA,1.70709899479224,3966,19,0.00479072112960161,"2013-10-1",2013-10-01
2013,11,"Alaska",3.12600831279099,23216,124,0.00534114403859407,"2013-11-1",2013-11-01
2013,11,"Central",2.22308435015807,41399,212,0.00512089664001546,"2013-11-1",2013-11-01
2013,11,"Hawaii",0.945802461907136,12611,57,0.00451986361113314,"2013-11-1",2013-11-01
2013,11,"Northeast",5.64979411506677,50508,185,0.00366278609329215,"2013-11-1",2013-11-01
2013,11,"NorthRockies",3.33023032067516,71635,518,0.00723110211488797,"2013-11-1",2013-11-01
2013,11,"Northwest",4.23812717810308,6595,44,0.00667172100075815,"2013-11-1",2013-11-01
2013,11,"South",2.23435673556573,43144,248,0.0057481921008715,"2013-11-1",2013-11-01
2013,11,"Southeast",1.04603553955456,93520,738,0.00789136013686912,"2013-11-1",2013-11-01
2013,11,"Southwest",3.00200685511124,22134,68,0.00307219662058372,"2013-11-1",2013-11-01
2013,11,"UpperMidwest",2.12225099086647,77811,520,0.00668285974990683,"2013-11-1",2013-11-01
2013,11,"West",2.27267357243896,57026,347,0.00608494370988672,"2013-11-1",2013-11-01
2013,11,NA,3.82006669719414,3597,19,0.0052821795941062,"2013-11-1",2013-11-01
2013,12,"Alaska",3.21665649161472,23753,297,0.0125036837452111,"2013-12-1",2013-12-01
2013,12,"Central",3.43413080576646,42352,615,0.0145211560256895,"2013-12-1",2013-12-01
2013,12,"Hawaii",2.40805854392024,12752,180,0.0141154328732748,"2013-12-1",2013-12-01
2013,12,"Northeast",3.67585225435046,53121,670,0.0126127143690819,"2013-12-1",2013-12-01
2013,12,"NorthRockies",4.74712168315067,72765,2299,0.0315948601662887,"2013-12-1",2013-12-01
2013,12,"Northwest",4.4579222460933,6784,79,0.0116450471698113,"2013-12-1",2013-12-01
2013,12,"South",4.15709371291269,44544,496,0.0111350574712644,"2013-12-1",2013-12-01
2013,12,"Southeast",2.44285232184597,95440,2871,0.0300817267393127,"2013-12-1",2013-12-01
2013,12,"Southwest",5.98001819927414,23339,339,0.0145250439179057,"2013-12-1",2013-12-01
2013,12,"UpperMidwest",5.98733654713888,80585,1312,0.0162809455854067,"2013-12-1",2013-12-01
2013,12,"West",5.49484232564486,57804,1085,0.0187703273129887,"2013-12-1",2013-12-01
2013,12,NA,5.36518852148905,3500,113,0.0322857142857143,"2013-12-1",2013-12-01
