"Region","year","month","n_flights","n_delay","prop_delay","strat.size","prop_se","upper","lower"
"West",2008,2,2090,13,0.0062200956937799,84123,0.00169867908432147,0.00954950669904999,0.00289068468850982
"West",2008,3,2270,7,0.00308370044052863,90154,0.00114923964498782,0.00533621014470476,0.000831190736352504
"West",2008,4,2261,4,0.00176912870411322,87487,0.000872479605374065,0.00347918873064639,5.90686775800563e-05
"West",2008,5,2237,7,0.00312919088064372,89573,0.00116629296634779,0.00541512509468538,0.000843256666602055
"West",2008,6,2286,5,0.00218722659667542,89330,0.000964715085361687,0.00407806816398432,0.000296385029366509
"West",2008,7,2270,8,0.00352422907488987,91735,0.00122859074413547,0.00593226693339539,0.00111619121638435
"West",2008,8,2293,7,0.00305276929786306,89378,0.00113744952480615,0.00528217036648311,0.000823368229243016
"West",2008,9,1982,2,0.00100908173562059,78496,0.000704284929107771,0.00238948019667182,0
"West",2008,10,2041,3,0.00146986771190593,81028,0.000837461553994165,0.00311129235773449,0
"West",2008,11,1899,5,0.00263296471827278,74529,0.00116117398084393,0.00490886572072688,0.000357063715818674
"West",2008,12,1887,15,0.00794912559618442,76974,0.00201960369277045,0.0119075488340145,0.00399070235835433
"West",2009,1,1937,8,0.00413009808982963,75800,0.00143882401776954,0.00695019316465793,0.00131000301500133
"West",2009,2,1744,7,0.00401376146788991,69145,0.00149522494774813,0.00694440236547624,0.00108312057030358
"West",2009,3,1933,10,0.00517330574236937,78061,0.00161179343300272,0.0083324208710547,0.00201419061368405
"West",2009,4,1933,4,0.00206932229694775,75219,0.00102048688073603,0.00406947658319036,6.91680107051378e-05
"West",2009,5,1958,7,0.00357507660878447,77187,0.00133195673446232,0.00618571180833061,0.000964441409238336
"West",2009,6,1972,4,0.00202839756592292,77839,0.0010005070462726,0.00398939137661721,6.7403755228632e-05
"West",2009,7,2031,6,0.00295420974889217,80824,0.00118933402834563,0.00528530444444961,0.000623115053334733
"West",2009,8,1997,7,0.00350525788683025,79804,0.00130621368707495,0.00606543671349715,0.000945079060163341
"West",2009,9,1907,1,0.000524383848977452,73391,0.000517526183726118,0.00153873516908064,0
"West",2009,10,1946,9,0.00462487153134635,76149,0.00151866525178153,0.00760145542483815,0.00164828763785455
"West",2009,11,1814,4,0.00220507166482911,71924,0.00108764249060827,0.00433685094642132,7.32923832368923e-05
"West",2009,12,1878,11,0.00585729499467519,74002,0.00173883731327877,0.00926541612870157,0.00244917386064881
"West",2010,1,1833,9,0.00490998363338789,73090,0.00161247599577032,0.00807043658509771,0.00174953068167807
"West",2010,2,1649,5,0.00303214069132808,66755,0.00133753531105053,0.00565370990098713,0.000410571481669031
"West",2010,3,1810,8,0.00441988950276243,75368,0.0015407990051863,0.00743985555292757,0.00139992345259729
"West",2010,4,1819,4,0.00219901044529962,73398,0.00108489915805369,0.00432541279508485,7.26080955143812e-05
"West",2010,5,1982,4,0.00201816347124117,75890,0.000995063279789649,0.00396848749962888,6.78394428534578e-05
"West",2010,6,1906,2,0.00104931794333683,75817,0.000732401668048477,0.00248482521271185,0
"West",2010,7,1962,3,0.00152905198776758,77866,0.000871161039146032,0.00323652762449381,0
"West",2010,8,1920,4,0.00208333333333333,77684,0.00102790905035059,0.00409803507202049,6.8631594646176e-05
"West",2010,9,1785,6,0.00336134453781513,72249,0.00135330498023706,0.00601382229907977,0.000708866776550481
"West",2010,10,1742,7,0.00401836969001148,74638,0.00149838382294185,0.00695520198297751,0.00108153739704545
"West",2010,11,1796,7,0.00389755011135857,70630,0.00145185261827937,0.00674318124318614,0.00105191897953101
"West",2010,12,1753,21,0.0119794637763833,72960,0.00256775483734994,0.0170122632575892,0.00694666429517745
"West",2011,1,1753,8,0.00456360524814604,72134,0.00159056510725439,0.00768111285836465,0.00144609763792742
"West",2011,2,1606,2,0.0012453300124533,65963,0.000869524486428208,0.00294959800585259,0
"West",2011,3,1862,7,0.0037593984962406,75506,0.0014010255859499,0.0065054086447024,0.0010133883477788
"West",2011,4,1790,1,0.000558659217877095,73696,0.000551832883165169,0.00164025166888083,0
"West",2011,5,1882,7,0.00371944739638682,76516,0.00138620630236874,0.00643641174902956,0.00100248304374408
"West",2011,6,1959,2,0.00102092904543134,77169,0.000712501838065591,0.0024174326480399,0
"West",2011,7,2038,8,0.00392541707556428,79815,0.00136765530088737,0.00660602146530352,0.00124481268582504
"West",2011,8,2002,5,0.0024975024975025,80150,0.00110177670986944,0.00465698484884661,0.000338020146158389
"West",2011,9,1796,5,0.00278396436525612,74130,0.00122848109390231,0.00519178730930465,0.000376141421207604
"West",2011,10,1927,6,0.00311364815775817,76255,0.00125334753840404,0.00557020933303008,0.000657086982486264
"West",2011,11,1754,7,0.00399087799315849,71712,0.00148729699528085,0.00690598010390896,0.00107577588240804
"West",2011,12,1831,10,0.00546149645002731,73992,0.00170137470622424,0.00879619087422683,0.00212680202582779
"West",2012,1,1821,14,0.00768808347062054,74443,0.00202217912862689,0.0116515545627292,0.00372461237851183
"West",2012,2,1698,3,0.00176678445229682,70516,0.00100710339611328,0.00374070710867885,0
"West",2012,3,1876,14,0.00746268656716418,78730,0.00196373779296045,0.0113116126413667,0.0036137604929617
"West",2012,4,1918,3,0.00156412930135558,76693,0.000891221602463293,0.00331092364218363,0
"West",2012,5,2015,12,0.00595533498759305,78975,0.00169244290400061,0.00927252307943425,0.00263814689575186
"West",2012,6,1907,4,0.00209753539590981,79787,0.0010353427629002,0.00412680721119421,6.8263580625407e-05
"West",2012,7,2030,8,0.00394088669950739,83127,0.00137382004386301,0.00663357398547888,0.0012481994135359
"West",2012,8,2107,10,0.00474608448030375,82311,0.0014783408286566,0.00764363250447068,0.00184853645613681
"West",2012,9,1879,15,0.00798296966471527,74864,0.00202756274009362,0.0119569926352988,0.00400894669413177
"West",2012,10,2009,8,0.0039820806371329,78038,0.00138721354510702,0.00670101918554266,0.00126314208872314
"West",2012,11,1805,5,0.00277008310249307,73245,0.00122210216408986,0.0051654033441092,0.000374762860876952
"West",2012,12,1907,7,0.00367068694284216,74833,0.00136744005718935,0.00635086945493329,0.000990504430751032
"West",2013,1,1757,3,0.00170745589072282,72939,0.000973299712961324,0.00361512332812702,0
"West",2013,2,1590,3,0.00188679245283019,66492,0.00107555929983554,0.00399488868050785,0
"West",2013,3,1958,7,0.00357507660878447,76756,0.00133185939962091,0.00618552103204147,0.000964632185527482
"West",2013,4,1896,2,0.00105485232067511,75373,0.000736257704357351,0.00249791742121551,0
"West",2013,5,1849,5,0.00270416441319632,78135,0.00119365048674022,0.00504371936720715,0.000364609459185498
"West",2013,6,2017,6,0.0029747149231532,79057,0.00119734269922668,0.00532150661363749,0.000627923232668908
"West",2013,7,2118,6,0.0028328611898017,81985,0.00114012556151734,0.00506750729037568,0.000598215089227717
"West",2013,8,1987,7,0.00352289884247609,81197,0.00131314940371537,0.00609667167375822,0.000949126011193967
"West",2013,9,1871,13,0.00694815606627472,74548,0.00189662048917104,0.01066553222505,0.00323077990749948
"West",2013,10,1946,2,0.00102774922918808,76902,0.000717290160302938,0.00243363794338184,0
"West",2013,11,1812,7,0.00386313465783664,72083,0.00143926858128421,0.00668410107715369,0.0010421682385196
"West",2013,12,1815,5,0.00275482093663912,74818,0.00121561576942257,0.00513742784470735,0.000372214028570884
