"year","month","origin","avg_del","n_flights","n_wdelay"
2006,1,"EUG",0,505,505
2006,12,"OGG",0.0784557907845579,2409,2409
2006,6,"BUR",0.396032329169728,2722,2722
2006,1,"MSP",0.720299534507185,9882,9882
2006,6,"SPS",0,202,202
2006,9,"YUM",0,287,287
2006,12,"LGB",0.165784832451499,1134,1134
2006,9,"BET",0,96,96
2006,8,"RFD",0,58,58
2006,7,"JAN",0.630032644178455,919,919
2006,11,"PIH",0.261744966442953,149,149
2006,8,"TYR",0.895161290322581,124,124
2006,1,"BRO",1.6,175,175
2006,1,"ASE",1.33673469387755,98,98
2006,6,"PIA",0.0708661417322835,381,381
2006,9,"CLE",0.3408,6875,6875
2006,6,"AVL",1.54166666666667,264,264
2006,8,"TWF",0,156,156
2006,9,"GRB",1.62046204620462,606,606
2006,11,"EYW",2.98888888888889,90,90
2006,3,"LRD",0.25974025974026,231,231
2006,8,"LSE",0.26271186440678,118,118
2006,10,"FNT",0.427444794952681,634,634
2006,4,"TUL",0.558062740781508,1817,1817
2006,11,"CHO",0.723404255319149,141,141
2006,12,"MCN",6.58695652173913,92,92
2006,9,"DRO",1.2641975308642,405,405
2006,1,"ICT",0.0552763819095477,995,995
2006,2,"IYK",0,79,79
2006,8,"AZO",0,402,402
2006,12,"SAV",0.58125,1120,1120
2006,4,"ACY",1.27272727272727,55,55
2006,8,"ACT",1.29098360655738,244,244
2006,4,"DEN",0.257976398601399,18304,18304
2006,10,"PWM",2.1609022556391,665,665
2006,5,"HOU",0.534479054779807,4655,4655
2006,9,"OME",2.76666666666667,90,90
2006,5,"TYS",0.546153846153846,780,780
2006,3,"SEA",0.109013181332383,8421,8421
2006,7,"CAK",0.370786516853933,801,801
2006,12,"HDN",1.83571428571429,280,280
2006,7,"CHA",0.371007371007371,407,407
2006,12,"GEG",0.342304457527334,1189,1189
2006,1,"GUC",0.0258064516129032,155,155
2006,8,"PHX",0.620883577569891,18493,18493
2006,4,"GRK",0.967821782178218,404,404
2006,12,"MAF",1.68048128342246,748,748
2006,1,"MBS",0.541516245487365,277,277
2006,5,"BOI",0.0121375590020229,1483,1483
2006,11,"PNS",0.153333333333333,900,900
2006,10,"FAT",0.175955414012739,1256,1256
2006,6,"BHM",1.44855413584398,1487,1487
2006,5,"RSW",0.140801644398767,1946,1946
2006,2,"DBQ",0,112,112
2006,4,"ERI",0,102,102
2006,5,"CRW",1.42666666666667,375,375
2006,6,"DCA",1.49230769230769,7800,7800
2006,11,"BTR",0.581609195402299,870,870
2006,8,"HTS",0,58,58
2006,8,"SGF",0.34469696969697,792,792
2006,9,"SRQ",1.99404761904762,504,504
2006,5,"TRI",4.16129032258065,124,124
2006,1,"MLB",0.151515151515152,231,231
2006,6,"GGG",0,90,90
2006,5,"MRY",0,684,684
2006,8,"ATL",2.82687537893402,36286,36286
2006,4,"HNL",0.0341078661266255,4691,4691
2006,1,"BQK",1.86086956521739,115,115
2006,3,"ABQ",0.222878458190861,3217,3217
2006,11,"BIS",0,192,192
2006,11,"MTJ",0.22972972972973,148,148
2006,6,"DFW",0.40889435474273,25207,25207
2006,5,"EGE",2.03883495145631,103,103
2006,5,"RDU",0.41495057660626,4856,4856
2006,8,"ATW",0.149367088607595,395,395
2006,11,"FLO",3.37037037037037,54,54
2006,2,"LFT",0.457725947521866,343,343
2006,12,"TUP",0.267857142857143,56,56
2006,9,"DLG",0,18,18
2006,2,"JNU",1.15357142857143,280,280
2006,8,"SYR",0.280867106503299,1061,1061
2006,8,"MFR",0.418848167539267,573,573
2006,8,"SNA",0.136205395996519,4596,4596
2006,8,"ORD",0.721667027629096,32321,32321
2006,5,"FWA",1,401,401
2006,11,"MCO",0.123615652357346,9481,9481
2006,5,"TVC",0.463878326996198,263,263
2006,11,"MKE",0.559808612440191,1881,1881
2006,10,"SMX",0.324503311258278,151,151
2006,9,"OAK",0.110451115748916,6229,6229
2006,3,"ISP",0.788247213779129,987,987
2006,4,"CPR",0,260,260
2006,8,"CWA",2.24193548387097,124,124
2006,4,"FAR",0.528358208955224,335,335
2006,7,"GSP",0.308943089430894,984,984
2006,3,"WRG",0.112903225806452,62,62
2006,11,"MOT",2.28089887640449,89,89
2006,11,"LGA",1.26898089789586,10313,10313
2006,11,"CLL",1.37254901960784,153,153
2006,7,"GJT",0,413,413
2006,7,"EKO",0.241379310344828,145,145
2006,10,"TPA",0.0808032128514056,6225,6225
2006,4,"MSO",0.07,300,300
2006,11,"CIC",0.723214285714286,112,112
2006,10,"LIH",0.011243851018974,1423,1423
2006,11,"LWS",0,58,58
2006,5,"DAY",0.444444444444444,1143,1143
2006,2,"AVP",0.320388349514563,206,206
2006,4,"CLD",0,246,246
2006,3,"CDV",0,62,62
2006,4,"SPI",0,149,149
2006,2,"BRW",1,48,48
2006,7,"DTW",1.00507890440776,11026,11026
2006,11,"MSN",1.33546617915905,1094,1094
2006,7,"JAX",0.628120411160059,2724,2724
2006,1,"YUM",0.275303643724696,247,247
2006,9,"MSP",0.629351798422774,10398,10398
2006,3,"GRK",1.05741626794258,418,418
2006,10,"OXR",0,137,137
2006,1,"BET",0.22680412371134,97,97
2006,12,"BTR",1.97343251859724,941,941
2006,6,"MCI",0.361375432525952,4624,4624
2006,4,"SEA",0.0498358348968105,8528,8528
2006,2,"RDD",0,161,161
2006,9,"EVV",0.594795539033457,269,269
2006,12,"PNS",0.98450536352801,839,839
2006,9,"EUG",0.109195402298851,522,522
2006,10,"IPL",0.608333333333333,120,120
2006,3,"ACY",0,58,58
2006,3,"DEN",0.448015418272737,19198,19198
2006,10,"SUN",0.157706093189964,279,279
2006,12,"FLO",0,50,50
2006,11,"TUP",0,51,51
2006,4,"LRD",1.51152073732719,217,217
2006,6,"MDT",1.69400630914827,634,634
2006,10,"AUS",0.583139984532096,3879,3879
2006,5,"LAN",0.628175519630485,433,433
2006,3,"TUL",0.443071965628357,1862,1862
2006,1,"ROA",1.1875,208,208
2006,12,"MTJ",0.711297071129707,239,239
2006,12,"BIS",0.276041666666667,192,192
2006,8,"SJT",2.57258064516129,124,124
2006,2,"CSG",0.881188118811881,101,101
2006,8,"KTN",0,248,248
2006,10,"ILM",2.22670807453416,322,322
2006,10,"TOL",0,213,213
2006,2,"FLL",0.726923748036992,5731,5731
2006,5,"MLU",1.94444444444444,144,144
2006,9,"GUC",2.92553191489362,94,94
2006,9,"MBS",0.596491228070175,285,285
2006,12,"MKE",1.19826264690853,1957,1957
2006,12,"MCO",0.206019668222907,10067,10067
2006,1,"OME",0.419354838709677,93,93
2006,6,"MLI",0.323283082077052,597,597
2006,12,"MSN",0.454198473282443,1048,1048
2006,4,"CVG",0.891043145821955,10986,10986
2006,1,"DRO",0.528169014084507,284,284
2006,12,"CIC",0.238938053097345,113,113
2006,9,"ICT",0.555243445692884,1068,1068
2006,12,"LWS",0,61,61
2006,7,"MOB",1.06904761904762,420,420
2006,12,"LGA",0.817233384853168,10352,10352
2006,12,"CLL",2.17763157894737,152,152
2006,9,"ASE",2.88721804511278,399,399
2006,9,"BRO",0,185,185
2006,1,"CLE",0.1735717400785,6879,6879
2006,3,"BFL",0.794871794871795,507,507
2006,12,"MOT",0.538461538461538,91,91
2006,1,"GRB",0.96875,704,704
2006,5,"MFE",0.108545034642032,433,433
2006,4,"CSG",0.972972972972973,111,111
2006,10,"VLD",1.95505617977528,89,89
2006,8,"SBP",0.291530944625407,614,614
2006,9,"MYR",0.639941690962099,686,686
2006,6,"AMA",0.0998613037447989,721,721
2006,2,"LRD",0.408866995073892,203,203
2006,6,"GRR",0.720839813374806,1286,1286
2006,11,"BET",0.384615384615385,91,91
2006,7,"LWB",0,31,31
2006,11,"YUM",0,288,288
2006,3,"IYK",1.85393258426966,89,89
2006,12,"MLB",0.835106382978723,188,188
2006,12,"BQK",1.08823529411765,68,68
2006,8,"PDX",0.0197628458498024,5313,5313
2006,10,"ILG",3.15789473684211,57,57
2006,11,"ROA",1.63987138263666,311,311
2006,9,"FAI",0.489949748743719,398,398
2006,4,"RDD",0.270114942528736,174,174
2006,2,"SEA",0.15101877746704,7509,7509
2006,1,"TUP",1.91397849462366,93,93
2006,5,"MEM",1.17714558928998,4183,4183
2006,10,"PSG",1.46774193548387,62,62
2006,11,"OME",0.747126436781609,87,87
2006,3,"PBI",0.0971701329696556,2933,2933
2006,10,"AEX",2.97265625,256,256
2006,8,"ONT",0.0331230283911672,3170,3170
2006,5,"LCH",2.32786885245902,122,122
2006,9,"ACK",0,12,12
2006,5,"SGU",0,294,294
2006,10,"FCA",0.458333333333333,216,216
2006,2,"CVG",0.364352392065344,10284,10284
2006,5,"BTV",0.172839506172839,567,567
2006,11,"GRB",0.103618421052632,608,608
2006,5,"PFN",0.235849056603774,212,212
2006,6,"RDM",0,324,324
2006,11,"CLE",0.227933907640164,7081,7081
2006,7,"BIL",0.23010752688172,465,465
2006,9,"PIH",0,150,150
2006,5,"PIT",0.310467479674797,3936,3936
2006,5,"SAT",0.341126461211477,3764,3764
2006,7,"MDW",1.14341262580055,8744,8744
2006,9,"CHO",2.02739726027397,146,146
2006,11,"DRO",0.80952380952381,378,378
2006,4,"FLL",0.150554930030561,6217,6217
2006,9,"EYW",2.91666666666667,36,36
2006,4,"LFT",0.497797356828194,454,454
2006,12,"YUM",0.666666666666667,300,300
2006,11,"MLB",0.120481927710843,166,166
2006,3,"DAB",0.786516853932584,356,356
2006,10,"CAK",0.61877667140825,703,703
2006,6,"STT",0.574561403508772,228,228
2006,10,"CHA",0.772277227722772,404,404
2006,5,"ROC",0.0718390804597701,1392,1392
2006,9,"LGB",0.0802292263610315,1047,1047
2006,1,"BTR",0.954415954415954,1053,1053
2006,12,"BET",0.0909090909090909,88,88
2006,6,"STX",3.41176470588235,34,34
2006,6,"MHT",1.75014068655037,1777,1777
2006,7,"PWM",2.33614627285513,711,711
2006,1,"PNS",0.949591280653951,734,734
2006,2,"HNL",0.0119209809264305,2936,2936
2006,9,"OGG",0,2206,2206
2006,5,"IAH",2.16459936149055,19107,19107
2006,3,"PSE",0,31,31
2006,7,"FNT",0.575757575757576,495,495
2006,1,"FLO",2.2875,80,80
2006,9,"BNA",0.287051184110008,5236,5236
2006,9,"ELP",0.0884855360181509,1763,1763
2006,12,"ROA",2.66355140186916,321,321
2006,1,"MTJ",0.867796610169492,295,295
2006,2,"ERI",0.289855072463768,69,69
2006,4,"DBQ",0,115,115
2006,1,"BIS",0.129807692307692,208,208
2006,11,"BQK",1.29411764705882,85,85
2006,9,"CID",0.913897280966767,662,662
2006,2,"SPI",0,139,139
2006,9,"HDN",2.8796992481203,133,133
2006,4,"BRW",0,52,52
2006,8,"LAW",1.79558011049724,181,181
2006,2,"MSO",0.0120481927710843,249,249
2006,5,"GFK",0,30,30
2006,9,"MAF",0.437229437229437,693,693
2006,2,"CLD",0.557377049180328,183,183
2006,4,"AVP",0.0994764397905759,191,191
2006,9,"GEG",0.123849372384937,1195,1195
2006,10,"JAN",0.793346774193548,992,992
2006,1,"MKE",0.685438863521055,1971,1971
2006,1,"MCO",0.159746935547647,10116,10116
2006,6,"GTF",0,278,278
2006,3,"SBA",0.289473684210526,1292,1292
2006,9,"SAV",0.52828618968386,1202,1202
2006,8,"MEI",3.44943820224719,89,89
2006,12,"OME",0.211111111111111,90,90
2006,8,"LEX",1.54532775453278,717,717
2006,6,"SDF",1.32072923700203,1481,1481
2006,1,"MSN",0.249077490774908,1084,1084
2006,2,"CPR",2.74089068825911,247,247
2006,2,"FAR",0.273015873015873,315,315
2006,7,"ANC",0.130548302872063,2298,2298
2006,3,"TXK",1.78494623655914,93,93
2006,1,"LWS",0,61,61
2006,9,"MCN",0,87,87
2006,1,"CIC",0,89,89
2006,12,"DRO",2.76881720430108,372,372
2006,1,"LGA",1.37314533222744,10851,10851
2006,1,"CLL",0.00938967136150235,213,213
2006,12,"GRB",0.267371601208459,662,662
2006,1,"MOT",0.147368421052632,95,95
2006,4,"JNU",0,302,302
2006,12,"CLE",0.464174894217207,7090,7090
2006,3,"FLL",0.200424499696786,6596,6596
2006,1,"FAI",0.0467532467532468,385,385
2006,7,"LIH",0,1550,1550
2006,9,"TUP",0.319148936170213,47,47
2006,12,"DLG",0,14,14
2006,10,"DTW",1.05720942272845,11589,11589
2006,8,"ACV",0.366366366366366,333,333
2006,8,"CAE",1.77960140679953,853,853
2006,10,"GJT",0.215346534653465,404,404
2006,7,"TPA",2.24134584276933,6182,6182
2006,10,"EKO",0,151,151
2006,12,"SRQ",0.363013698630137,730,730
2006,7,"SMX",0,143,143
2006,11,"MSP",0.80076081787922,10515,10515
2006,10,"GSP",1.3788501026694,974,974
2006,8,"MGM",2.264,250,250
2006,11,"EUG",0.0667976424361493,509,509
2006,2,"BFL",0.514806378132118,439,439
2006,6,"MIA",2.5743119266055,5450,5450
2006,8,"PSC",0,213,213
2006,11,"EVV",0,304,304
2006,4,"PBI",0.0489810511262066,2797,2797
2006,1,"MYR",0.517647058823529,425,425
2006,11,"ICT",0.395756457564576,1084,1084
2006,8,"RIC",2.02744425385935,1749,1749
2006,2,"GRK",0.812834224598931,374,374
2006,1,"CHO",2.50251256281407,199,199
2006,3,"RDD",0,178,178
2006,8,"FLG",0.464516129032258,155,155
2006,6,"LNK",0,240,240
2006,1,"EYW",1.49468085106383,188,188
2006,5,"CMI",0.125382262996942,327,327
2006,6,"AKN",0,47,47
2006,11,"ASE",6.27692307692308,260,260
2006,8,"TLH",0.951923076923077,312,312
2006,11,"BRO",0,189,189
2006,5,"GNV",1.84971098265896,173,173
2006,2,"DEN",1.1436754176611,16760,16760
2006,2,"ACY",0,49,49
2006,12,"TEX",5.82352941176471,34,34
2006,1,"PIH",0.201298701298701,154,154
2006,11,"MBS",1.18502202643172,227,227
2006,11,"GUC",2.84745762711864,59,59
2006,4,"IYK",0,85,85
2006,2,"TUL",1.37759597230963,1589,1589
2006,5,"BOS",1.353663003663,10920,10920
2006,12,"OAK",0.234977009671793,6307,6307
2006,7,"FAT",0.542084942084942,1295,1295
2006,3,"CSG",0.0521739130434783,115,115
2006,5,"BMI",0.522222222222222,450,450
2006,3,"JNU",1.25806451612903,310,310
2006,10,"MOB",2.38104448742747,517,517
2006,6,"LAS",0.211459138953338,15516,15516
2006,9,"MTJ",2.42654028436019,211,211
2006,9,"BIS",0.266666666666667,195,195
2006,8,"BGR",0.784172661870504,417,417
2006,1,"CID",0.404255319148936,752,752
2006,6,"ABI",0,237,237
2006,6,"HRL",0.732793522267207,494,494
2006,4,"TXK",0,90,90
2006,11,"DLG",0,12,12
2006,1,"BNA",0.118218623481781,4940,4940
2006,9,"FLO",1.62264150943396,53,53
2006,2,"ISP",0.15990990990991,888,888
2006,1,"ELP",0.0250767656090072,1954,1954
2006,6,"IDA",0.114624505928854,253,253
2006,12,"EVV",0.26890756302521,238,238
2006,2,"WRG",0,56,56
2006,8,"ADK",0,9,9
2006,6,"AGS",2.93434343434343,198,198
2006,4,"SBA",0.156451612903226,1240,1240
2006,9,"PNS",0.420867526377491,853,853
2006,1,"OGG",0.00881410256410256,1248,1248
2006,6,"OKC",0.412560909583108,1847,1847
2006,12,"EUG",0.297912713472486,527,527
2006,12,"MSP",1.09750231267345,10810,10810
2006,3,"AVP",0.956709956709957,231,231
2006,8,"DHN",5.23972602739726,146,146
2006,2,"CDV",0.357142857142857,56,56
2006,5,"JFK",0.844963986302987,8469,8469
2006,11,"SRQ",0.447244094488189,635,635
2006,1,"LGB",1.37511870845204,1053,1053
2006,3,"BRW",0.188679245283019,53,53
2006,9,"BTR",0.491525423728814,885,885
2006,12,"ASE",7.2183908045977,522,522
2006,12,"BRO",1.1969696969697,198,198
2006,9,"CLL",1.79470198675497,151,151
2006,9,"LGA",0.836164811560242,10242,10242
2006,9,"MOT",0,88,88
2006,7,"ILM",0.63003663003663,273,273
2006,7,"TOL",0.578034682080925,346,346
2006,3,"DBQ",0.075,120,120
2006,7,"SUN",0.662756598240469,341,341
2006,9,"MSN",0.156702898550725,1104,1104
2006,12,"ICT",0.794824399260628,1082,1082
2006,9,"LWS",2.21666666666667,60,60
2006,4,"PSE",0,30,30
2006,7,"AUS",0.37619911848587,3857,3857
2006,9,"CIC",0,109,109
2006,1,"MCN",0,93,93
2006,9,"MKE",0.381714876033058,1936,1936
2006,9,"MCO",0.754413407821229,8950,8950
2006,1,"SAV",1.04437564499484,969,969
2006,2,"ABQ",0.114620298083747,2818,2818
2006,7,"IPL",0,104,104
2006,10,"JAX",0.68859011627907,2752,2752
2006,1,"HDN",0.858611825192802,389,389
2006,11,"OAK",0.225336141260327,6173,6173
2006,3,"LFT",0.0636604774535809,377,377
2006,7,"OXR",0,130,130
2006,12,"GUC",0.0350877192982456,114,114
2006,12,"MBS",0.569852941176471,272,272
2006,1,"MAF",0.236994219653179,692,692
2006,1,"GEG",0.887166236003445,1161,1161
2006,8,"BGM",0,62,62
2006,4,"DAB",0.546827794561934,331,331
2006,1,"LIT",0.20223932820154,1429,1429
2006,9,"FWA",0.885802469135803,324,324
2006,7,"BGM",0,62,62
2006,9,"TVC",1.15099715099715,351,351
2006,8,"OXR",0,139,139
2006,4,"FSD",0.252293577981651,436,436
2006,8,"IPL",0,108,108
2006,5,"OAK",0.0303030303030303,6402,6402
2006,12,"BOS",0.894570135746606,11050,11050
2006,3,"OMA",0.568753344034243,1869,1869
2006,12,"CMI",0.928909952606635,211,211
2006,4,"OTZ",0.233333333333333,90,90
2006,8,"SUN",0,341,341
2006,1,"CLT",0.130153355905198,10042,10042
2006,12,"GNV",1.03571428571429,112,112
2006,5,"TEX",0,28,28
2006,8,"AUS",0.237458193979933,3887,3887
2006,1,"DLH",0,60,60
2006,2,"ABE",0.975871313672922,373,373
2006,9,"DAY",1.06160714285714,1120,1120
2006,10,"SJT",0.483870967741935,155,155
2006,1,"DAL",0.112950600801068,3745,3745
2006,8,"ILM",2.72992700729927,274,274
2006,8,"TOL",2.54261363636364,352,352
2006,10,"KTN",0,186,186
2006,6,"PHL",1.00593065693431,8768,8768
2006,9,"BOI",0.185979971387697,1398,1398
2006,9,"CRW",3.38153846153846,325,325
2006,7,"DHN",1.01388888888889,144,144
2006,9,"RSW",0.285439384220654,1559,1559
2006,5,"SRQ",0.207207207207207,555,555
2006,11,"JFK",1.40283561372199,10086,10086
2006,7,"ADK",0,9,9
2006,9,"TRI",4.43820224719101,89,89
2006,9,"MRY",0.336858006042296,662,662
2006,1,"PHF",0.138157894736842,456,456
2006,2,"LBB",0.179824561403509,684,684
2006,2,"BPT",0,26,26
2006,11,"BMI",0.523809523809524,336,336
2006,2,"BQN",7.03571428571429,84,84
2006,9,"RDU",0.505990415335463,5008,5008
2006,9,"EGE",0.3203125,128,128
2006,5,"DLG",0,18,18
2006,1,"LYH",4.48387096774194,93,93
2006,3,"MQT",1.08235294117647,85,85
2006,7,"BGR",2.24938271604938,405,405
2006,8,"FAT",0.0236280487804878,1312,1312
2006,1,"TYS",0.341943419434194,813,813
2006,11,"BOS",1.0319593244961,11014,11014
2006,5,"GUC",0,62,62
2006,9,"MLU",1.03688524590164,244,244
2006,3,"DSM",0.569872958257713,1102,1102
2006,5,"MBS",0.503787878787879,264,264
2006,10,"SGF",0.71190781049936,781,781
2006,10,"HTS",0,52,52
2006,1,"HOU",0.290540540540541,4588,4588
2006,6,"COS",0.608811748998665,1498,1498
2006,2,"GTR",3.19148936170213,47,47
2006,3,"CEC",0,85,85
2006,10,"ATL",1.93423542228083,34882,34882
2006,5,"ICT",0.700943396226415,1060,1060
2006,4,"FAY",0.685185185185185,108,108
2006,7,"TLH",1.01230769230769,325,325
2006,11,"GNV",5.27586206896552,174,174
2006,10,"ATW",0.771712158808933,403,403
2006,5,"BRO",1.24873096446701,197,197
2006,7,"RIC",1.31615518239722,1727,1727
2006,5,"ASE",0,258,258
2006,6,"RST",0.00862068965517241,232,232
2006,9,"MFE",1.88311688311688,385,385
2006,11,"CMI",0.75609756097561,205,205
2006,7,"FLG",0.824675324675325,154,154
2006,2,"BWI",0.230915065722952,7912,7912
2006,3,"EWR",0.306702872659711,13994,13994
2006,5,"MSP",1.06893295561851,10590,10590
2006,10,"MFR",0,569,569
2006,7,"MGM",0.241635687732342,269,269
2006,10,"SNA",0.151378219611387,4426,4426
2006,10,"SYR",0.415774099318403,1027,1027
2006,6,"GSO",1.84241408214585,1193,1193
2006,12,"JFK",1.39289783516901,10532,10532
2006,3,"CHS",0.875128998968008,969,969
2006,7,"PSC",0,210,210
2006,10,"ORD",0.856017614041616,32247,32247
2006,5,"EVV",1.64655172413793,348,348
2006,8,"SMX",0.843537414965986,147,147
2006,4,"XNA",0.507070707070707,990,990
2006,10,"CWA",0,119,119
2006,6,"TUS",0.309571286141575,2006,2006
2006,6,"JAC",0.0216216216216216,370,370
2006,5,"EUG",0.0891840607210626,527,527
2006,6,"CRP",1.14249684741488,793,793
2006,6,"KOA",0,1208,1208
2006,7,"ACV",0.093167701863354,322,322
2006,8,"TPA",1.26672025723473,6220,6220
2006,9,"LAN",0.260975609756098,410,410
2006,1,"STL",0.282669657879978,5349,5349
2006,7,"CAE",0.588098016336056,857,857
2006,6,"SMF",0.039451114922813,4664,4664
2006,4,"ALB",0.386942675159236,1256,1256
2006,12,"BMI",0.252225519287834,337,337
2006,8,"LIH",0,1539,1539
2006,3,"COD",0,93,93
2006,1,"DAY",0.494232475598935,1127,1127
2006,12,"SAT",0.510608203677511,3535,3535
2006,4,"MQT",0,80,80
2006,2,"ITO",0,248,248
2006,9,"DAL",0.167522621667889,4089,4089
2006,12,"BTV",0.131372549019608,510,510
2006,6,"YAK",0,60,60
2006,12,"PFN",1.38674033149171,181,181
2006,9,"CLT",0.164941055868785,9755,9755
2006,8,"ANC",0.165719282903367,2287,2287
2006,9,"DLH",0,84,84
2006,12,"PIT",0.487390882638215,4124,4124
2006,11,"GFK",0.0933333333333333,75,75
2006,12,"SGU",0.213114754098361,305,305
2006,7,"LEX",1.48533333333333,750,750
2006,7,"MEI",0.406976744186047,86,86
2006,7,"LAW",0.76536312849162,179,179
2006,9,"LIT",0.64155084125823,1367,1367
2006,2,"MSY",0.676646706586826,1837,1837
2006,1,"FWA",1.8479427549195,559,559
2006,1,"TVC",0.0948275862068965,232,232
2006,10,"RFD",0,61,61
2006,12,"LCH",4.92241379310345,116,116
2006,10,"TYR",0,124,124
2006,1,"EGE",0.317120622568093,514,514
2006,1,"RDU",0.590826931766832,4426,4426
2006,2,"FSM",0,136,136
2006,10,"TWF",0,155,155
2006,9,"LYH",0.710843373493976,83,83
2006,11,"IAH",0.657805676855895,18320,18320
2006,12,"MEM",0.698985901558249,4043,4043
2006,6,"PSP",0.088302752293578,872,872
2006,5,"BQK",0.284090909090909,88,88
2006,8,"FNT",1.35729386892178,473,473
2006,9,"PHF",0.245192307692308,416,416
2006,10,"LSE",0,147,147
2006,10,"AZO",0.637469586374696,411,411
2006,3,"OTZ",0.516129032258065,93,93
2006,6,"BZN",0.509761388286334,461,461
2006,10,"ACT",0.324175824175824,182,182
2006,1,"TRI",1.27040816326531,196,196
2006,4,"OMA",0.254675467546755,1818,1818
2006,11,"ROC",1.15043074884029,1509,1509
2006,1,"MRY",0.024896265560166,723,723
2006,5,"MLB",0.333333333333333,198,198
2006,3,"FSD",2.0676532769556,473,473
2006,8,"PWM",2.43567251461988,684,684
2006,2,"PVD",0.132084534101825,2082,2082
2006,1,"BOI",0.177918424753868,1422,1422
2006,10,"PHX",0.211534252571679,18276,18276
2006,1,"CRW",2.08077994428969,359,359
2006,2,"SCE",1.175,80,80
2006,1,"RSW",0.55877616747182,2484,2484
2006,2,"ADQ",0,28,28
2006,11,"PIT",0.656910969011313,4066,4066
2006,6,"HPN",2.23310810810811,592,592
2006,8,"MDW",0.883465800962723,8933,8933
2006,1,"MFE",0.521739130434783,322,322
2006,5,"GRB",0.523148148148148,648,648
2006,11,"BTV",0.142011834319527,507,507
2006,4,"COD",0.455555555555556,90,90
